MSSubClass,LotFrontage,LotArea,LotShape,LandContour,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl,MasVnrArea,ExterQual,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolArea,PoolQC,Fence,Alley_Grvl,MiscFeature_Shed,GarageType_Attchd,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Electrical_FuseA,Electrical_FuseF,Electrical_SBrkr,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_SFoyer,RoofStyle_Gable,RoofStyle_Hip,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Normal,SaleCondition_Partial
160,32.0,3363,4,4,3,7,5,2004,2004,7,117.0,4,4,3,1,1,0,976,976,5,1,976,732,1708,0,2,0,3,1,4,7,0,0,2004.0,1,2,380,3,3,2,0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
20,108.0,13173,3,4,3,9,5,2006,2007,7,300.0,4,5,3,1,6,1572,80,1652,5,1,1652,0,1652,1,2,0,2,1,5,6,2,5,2006.0,3,2,840,3,3,2,404,102,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
120,48.0,6955,3,4,3,7,5,2005,2006,7,94.0,4,4,3,1,1,0,1368,1368,5,1,1368,0,1368,0,2,0,2,1,4,6,1,4,2005.0,2,2,474,3,3,2,132,35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
20,60.0,8072,4,4,3,5,5,1994,1995,7,0.0,3,4,4,1,5,746,244,990,5,1,990,0,990,1,1,0,3,1,3,5,0,0,2000.0,1,2,480,3,3,2,0,64,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
20,100.0,12000,4,4,3,5,7,1948,2005,7,0.0,3,3,3,1,6,144,172,924,5,1,1122,0,1122,1,1,0,2,1,4,6,0,0,1948.0,1,2,528,3,3,2,0,36,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
20,69.0,7153,4,4,3,6,5,1991,1991,7,88.0,3,4,3,1,6,1200,78,1278,4,1,1294,0,1294,1,2,0,3,1,4,6,0,0,1991.0,2,2,496,3,3,2,112,51,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
20,100.0,17500,4,4,3,7,8,1959,2002,7,0.0,4,4,3,3,6,1406,496,1902,3,1,1902,0,1902,1,2,0,3,1,5,7,2,3,1959.0,3,2,567,3,3,2,0,207,162,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
20,68.0,8814,4,4,3,7,5,2005,2007,7,80.0,4,4,3,1,6,925,349,1274,5,1,1274,0,1274,1,2,0,3,1,4,6,0,0,2005.0,2,2,508,3,3,2,264,98,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
60,69.0,9572,3,4,3,8,5,1990,1990,7,336.0,4,5,3,1,6,482,971,1453,5,1,1453,1357,2810,0,2,1,4,1,4,9,1,5,1990.0,2,2,750,4,4,2,500,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
60,108.0,14774,3,4,3,9,5,1999,1999,7,165.0,4,4,3,1,1,0,1393,1393,5,1,1422,1177,2599,0,2,1,4,1,4,10,1,3,1999.0,3,3,779,3,3,2,668,30,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
20,60.0,8190,4,4,3,4,6,1954,1954,7,0.0,3,3,3,1,3,732,216,948,5,1,948,0,948,1,1,0,3,1,3,5,1,3,1956.0,1,1,280,3,3,2,0,36,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
60,85.0,11075,4,4,3,6,5,1969,1969,7,0.0,3,2,3,2,5,500,176,952,3,1,1092,1020,2112,0,2,1,4,1,3,9,2,4,1969.0,1,2,576,3,3,2,280,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
20,61.0,10226,3,4,3,8,5,2008,2008,7,270.0,4,5,3,4,1,0,1622,1622,5,1,1630,0,1630,1,2,0,3,1,5,8,1,4,2008.0,2,3,860,3,3,2,172,42,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
120,47.0,4230,4,4,3,7,5,2006,2007,7,0.0,4,5,4,1,1,0,1352,1352,5,1,1352,0,1352,0,2,0,2,1,4,5,1,4,2006.0,2,2,466,3,3,2,0,241,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
20,69.0,14781,2,4,3,8,5,2001,2002,7,178.0,4,4,3,4,1,0,1753,1753,5,1,1787,0,1787,0,2,0,3,1,4,7,1,3,2001.0,2,3,748,3,3,2,198,150,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
20,75.0,10215,4,3,3,4,5,1954,1954,7,132.0,3,3,3,1,5,492,372,864,5,1,948,0,948,0,1,0,3,1,3,5,0,0,1954.0,1,1,248,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
20,70.0,8400,4,4,3,6,3,1957,1957,7,0.0,3,3,3,1,5,189,628,1478,4,1,1478,0,1478,1,1,1,3,1,3,6,2,4,1957.0,2,2,442,3,3,2,114,0,0,216,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
20,69.0,6627,3,4,3,3,6,1949,1950,7,0.0,3,0,0,0,0,0,0,0,3,0,720,0,720,0,1,0,2,1,3,4,0,0,1955.0,1,1,287,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
60,107.0,10186,3,4,3,7,5,1992,1992,7,0.0,4,4,3,1,6,674,76,750,5,1,1061,862,1923,1,2,1,3,1,4,8,1,3,1992.0,2,2,564,3,3,2,240,39,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
30,50.0,5330,4,2,3,4,7,1940,1950,7,0.0,2,3,3,1,2,280,140,420,4,1,708,0,708,0,1,0,2,1,2,5,0,0,1978.5061638868744,0,0,0,0,0,2,164,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
20,75.0,9986,4,4,3,8,5,2006,2007,7,428.0,4,5,3,3,1,0,1795,1795,5,1,1795,0,1795,0,2,0,2,1,4,7,1,4,2007.0,2,3,895,3,3,2,0,49,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
30,40.0,3636,4,4,3,4,4,1922,1950,7,0.0,3,3,2,1,1,0,796,796,2,0,796,0,796,0,1,0,2,1,3,5,0,0,1978.5061638868744,0,0,0,0,0,0,0,0,100,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
30,70.0,4270,4,3,2,3,6,1931,2006,7,0.0,3,3,3,1,3,544,0,544,5,1,774,0,774,0,1,0,3,1,4,6,0,0,1978.5061638868744,0,0,0,0,0,2,0,0,286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
20,60.0,6600,4,4,3,5,9,1982,2008,7,0.0,4,3,3,1,5,641,175,816,5,1,816,0,816,0,1,0,3,1,4,5,1,5,1982.0,1,1,264,3,3,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
50,60.0,10440,4,4,3,6,7,1920,1950,7,0.0,4,4,3,1,2,493,1017,1510,5,1,1584,1208,2792,0,2,0,5,1,3,8,2,3,1920.0,1,2,520,2,3,2,0,547,0,480,0,0,3,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
60,63.0,9084,3,4,3,7,5,1998,1998,7,0.0,3,4,3,1,1,0,935,935,4,1,955,677,1632,0,2,1,3,1,3,8,1,3,1998.0,3,2,462,3,3,2,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
20,85.0,10000,4,4,3,8,5,2006,2006,7,410.0,4,4,4,3,1,0,1588,1588,5,1,1588,0,1588,0,2,0,3,1,4,7,1,4,2006.0,2,3,825,3,3,2,144,45,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
80,55.0,10780,3,4,3,5,5,1976,1976,7,0.0,3,3,3,3,5,483,428,911,4,1,954,0,954,0,1,0,3,1,3,6,0,0,1976.0,1,2,576,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20,67.0,8877,4,4,2,4,6,1938,1958,7,0.0,3,3,3,2,5,690,126,816,5,1,816,0,816,1,1,0,2,1,3,3,1,4,1958.0,1,1,288,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
50,60.0,7200,4,4,3,5,6,1938,1995,7,0.0,3,3,3,1,1,0,803,803,5,1,803,557,1360,0,1,1,2,1,4,6,0,0,1951.0,1,1,297,3,3,2,0,65,190,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
160,24.0,2368,4,4,3,5,6,1970,1970,7,312.0,3,3,3,1,2,765,0,765,3,1,765,600,1365,0,1,1,3,1,3,7,0,0,1970.0,1,2,440,3,3,2,0,36,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
20,80.0,9650,4,4,3,6,5,1977,1977,7,360.0,3,4,3,1,5,686,664,1350,3,1,1334,0,1334,0,2,0,2,1,3,6,1,3,1977.0,2,2,630,3,3,2,0,16,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
90,87.0,9246,3,4,3,5,5,1973,1973,7,564.0,3,3,3,1,1,0,1656,1656,3,1,1656,0,1656,0,2,0,4,2,3,8,0,0,1973.0,1,2,506,3,3,2,0,211,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
30,153.0,4118,3,3,2,4,4,1941,1950,7,0.0,3,3,3,1,1,0,693,693,2,0,693,0,693,0,1,0,2,1,2,4,0,0,1978.5061638868744,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
60,95.0,13450,3,4,3,7,5,2002,2002,7,0.0,4,4,3,1,6,700,216,916,5,1,920,941,1861,1,2,1,3,1,4,8,0,0,2002.0,2,2,492,3,3,2,146,91,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
20,120.0,9560,3,4,3,5,7,1972,1972,7,0.0,3,3,3,2,3,360,504,864,5,1,864,0,864,0,1,0,3,1,3,5,0,0,1972.0,2,1,288,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
20,70.0,8294,4,4,3,4,5,1971,1971,7,0.0,3,3,3,1,1,0,858,858,3,1,872,0,872,0,1,0,3,1,3,5,0,0,1974.0,1,4,480,3,3,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
20,66.0,13695,4,4,3,6,5,2003,2004,7,0.0,3,4,3,1,6,814,300,1114,5,1,1114,0,1114,1,1,0,3,1,4,6,0,0,2004.0,1,2,576,3,3,2,0,78,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
60,69.0,9375,4,4,3,8,5,2002,2002,7,149.0,4,4,3,1,1,0,1284,1284,5,1,1284,885,2169,0,2,1,3,1,4,7,1,4,2002.0,2,2,647,3,3,2,192,87,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
50,57.0,7558,4,3,3,6,6,1928,1950,7,0.0,3,3,3,1,1,0,896,896,4,1,1172,741,1913,0,1,1,3,1,3,9,1,3,1929.0,1,2,342,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
60,85.0,11103,3,4,3,7,5,2006,2006,7,0.0,4,4,3,1,1,0,728,728,5,1,728,728,1456,0,2,1,3,1,4,8,1,3,2006.0,3,2,440,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
30,50.0,6000,4,4,3,4,4,1920,1950,7,0.0,3,3,3,1,5,250,710,960,4,1,960,0,960,0,1,0,2,1,2,5,0,0,1997.0,1,1,308,3,3,2,0,0,168,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
20,69.0,20781,2,4,3,7,7,1968,2003,7,0.0,3,3,3,1,4,297,1203,1568,3,1,2156,0,2156,0,2,0,3,1,3,9,1,4,1968.0,2,2,508,4,3,2,0,80,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
20,93.0,15306,3,2,3,8,5,2006,2007,7,100.0,4,5,3,4,6,80,1652,1732,5,1,1776,0,1776,1,2,0,3,1,4,7,1,4,2006.0,3,3,712,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
20,69.0,16196,1,1,3,7,5,1998,1998,7,0.0,4,4,3,4,6,1443,39,1482,5,1,1494,0,1494,1,2,0,3,1,4,5,1,2,1998.0,2,2,514,3,3,2,402,25,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
70,50.0,5250,4,4,3,8,5,1872,1987,7,0.0,3,3,2,1,2,259,425,684,2,0,938,1215,2358,0,2,0,4,1,3,8,0,0,1978.5061638868744,0,0,0,0,0,2,0,54,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
90,91.0,11643,4,4,3,5,5,1969,1969,7,368.0,3,3,3,1,2,500,748,1248,3,1,1338,1296,2634,1,2,2,6,2,3,12,0,0,1969.0,1,4,968,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
60,70.0,9247,3,4,3,6,6,1962,1962,7,318.0,3,3,3,1,3,319,539,858,5,1,858,858,1716,0,1,1,4,1,3,8,1,4,1962.0,3,2,490,3,3,2,0,84,0,120,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
50,50.0,6000,4,4,3,6,9,1937,2000,7,0.0,4,3,3,1,1,0,698,698,3,1,786,390,1176,0,1,0,2,1,3,4,0,0,1999.0,1,2,624,3,3,0,210,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
50,56.0,14720,3,4,3,8,5,1995,1996,7,579.0,4,4,3,3,6,816,1217,2033,5,1,2053,1185,3238,1,2,1,4,1,4,9,1,5,1996.0,3,3,666,3,3,2,283,86,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
60,69.0,10316,3,4,3,7,5,2000,2000,7,0.0,4,4,3,1,6,735,257,992,5,1,992,873,1865,1,2,1,3,1,4,7,1,3,2000.0,2,3,839,3,3,2,0,184,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
80,102.0,10192,3,4,3,7,6,1968,1992,7,143.0,3,3,3,1,1,0,570,570,4,1,1222,698,1920,0,3,0,4,1,4,8,1,3,1968.0,2,2,487,3,3,2,0,98,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20,69.0,9477,4,4,3,5,5,1966,1966,7,65.0,3,3,3,1,3,340,524,864,3,1,892,0,892,0,1,0,3,1,3,5,0,0,1966.0,2,1,264,3,3,2,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
20,69.0,12537,3,4,3,5,6,1971,2008,7,0.0,3,3,3,1,6,734,344,1078,5,1,1078,0,1078,1,1,1,3,1,3,6,1,2,1971.0,3,2,500,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
160,69.0,2117,4,4,3,6,5,2000,2000,7,216.0,4,4,3,1,6,378,378,756,5,1,769,804,1573,0,2,1,3,1,4,5,0,0,2000.0,1,2,440,3,3,2,0,32,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
20,129.0,16737,4,4,3,9,5,2004,2005,7,66.0,4,5,3,3,6,1447,533,1980,5,1,1980,0,1980,1,2,0,3,1,5,8,1,4,2004.0,3,3,770,3,3,2,194,45,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
70,51.0,9842,4,4,3,5,6,1921,1998,7,0.0,3,3,2,1,1,0,612,612,5,1,990,1611,2601,0,3,1,4,1,3,8,0,0,1998.0,2,2,621,3,3,2,183,0,301,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
20,124.0,16158,3,1,2,7,5,2005,2005,7,16.0,4,5,3,3,5,1274,256,1530,5,1,1530,0,1530,1,2,0,3,1,4,7,1,4,2005.0,3,2,430,3,3,2,168,36,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
50,69.0,12513,3,4,3,4,4,1920,2007,7,0.0,3,3,2,1,1,0,715,715,4,1,1281,457,1738,0,2,0,4,1,3,7,1,4,1920.0,1,1,368,3,3,2,55,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
60,73.0,8499,3,4,3,6,5,2006,2007,7,0.0,3,4,3,1,1,0,616,616,5,1,616,796,1412,0,2,1,3,1,4,6,1,4,2007.0,3,2,432,3,3,2,0,36,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
